AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4167.820513,4162.820513,4151.025641,4184.871795,4145.51282,4154.487179,4156.282051,4164.102564,4165.384615,4166.538461,4171.410256,4160.641025,4163.333333,4128.846154
4177.179487,4176.410256,4164.102564,4183.717949,4158.205128,4163.589743,4169.74359,4182.948718,4172.564102,4179.487179,4183.205128,4173.589743,4171.153846,4129.487179
4160.384615,4165.25641,4152.692307,4167.692307,4147.435897,4146.153846,4155.769231,4164.358974,4156.153846,4158.717949,4170.384615,4162.179487,4151.410256,4127.820513
4155,4153.717949,4148.846154,4160.641025,4136.282051,4135.51282,4138.333333,4146.153846,4144.871795,4145.897436,4161.025641,4152.051282,4142.692307,4130
4175.384615,4165.384615,4169.230769,4169.102564,4150.641025,4150.769231,4155.641025,4164.615384,4160.128205,4167.820513,4181.410256,4165.641025,4160.25641,4132.692307
4174.74359,4165.51282,4169.358974,4163.076923,4151.538461,4152.435897,4163.333333,4169.615384,4162.692307,4170.128205,4186.538461,4164.615384,4164.615384,4130.769231
4158.846154,4151.025641,4151.410256,4147.307692,4131.025641,4132.948718,4142.307692,4150.769231,4148.589743,4149.102564,4166.923077,4147.692307,4154.230769,4131.410256
4165.641025,4152.564102,4153.589743,4147.692307,4129.743589,4131.153846,4142.564102,4156.923077,4153.974359,4153.589743,4170.25641,4154.230769,4157.820513,4132.948718
4178.205128,4160.51282,4161.153846,4153.589743,4144.615384,4146.923077,4163.717949,4174.102564,4161.923077,4168.589743,4181.666667,4167.692307,4167.051282,4131.538461
4193.461538,4175.641026,4174.487179,4165.51282,4165.128205,4161.923077,4178.333333,4188.205128,4168.076923,4182.435897,4193.333333,4183.205128,4181.538461,4130.384615
4196.794872,4177.307692,4183.076923,4170.769231,4170.897436,4159.74359,4172.307692,4186.923077,4170.769231,4186.282051,4200.897436,4188.846154,4183.589743,4128.333333
4175.384615,4156.282051,4166.410256,4155.384615,4154.230769,4146.282051,4154.871795,4168.076923,4161.794872,4171.666667,4181.538461,4166.923077,4164.74359,4126.025641
4174.358974,4159.615384,4163.846154,4150.384615,4158.589743,4152.307692,4161.794872,4169.615384,4158.589743,4166.923077,4170.128205,4161.282051,4160.897436,4129.230769
4184.230769,4173.076923,4172.820513,4153.717949,4172.051282,4161.794872,4168.205128,4173.589743,4155.51282,4168.205128,4178.717949,4173.205128,4161.666666,4133.717948
4180.25641,4168.461538,4173.076923,4151.153846,4166.794872,4154.487179,4160.769231,4167.820513,4155.641025,4170.769231,4190.641026,4175.641026,4165.25641,4130
4181.153846,4167.051282,4175.769231,4146.923077,4167.564102,4153.974359,4170.51282,4177.692308,4166.153846,4183.333333,4201.538461,4175.641026,4179.102564,4127.820513
4166.666666,4152.820513,4160.128205,4124.102564,4151.282051,4141.794872,4160.897436,4168.846154,4154.487179,4166.410256,4186.794872,4158.076923,4159.102564,4131.923077
4144.615384,4135,4141.025641,4099.871795,4120.51282,4120.128205,4131.410256,4146.923077,4134.871795,4137.307692,4164.615384,4139.871795,4132.435897,4129.871795
4166.923077,4157.948718,4164.102564,4113.974359,4135,4136.923077,4149.74359,4172.435897,4156.538461,4167.179487,4188.846154,4166.410256,4162.692307,4127.051282
4192.307692,4170.384615,4185.128205,4126.153846,4152.948718,4149.358974,4171.666667,4198.333333,4180,4201.794872,4217.179487,4194.74359,4190.51282,4129.230769
4175.128205,4145,4166.410256,4102.948718,4128.205128,4126.538461,4148.974359,4175.769231,4162.179487,4177.564102,4195,4176.794872,4168.205128,4128.333333
4170.384615,4146.923077,4160.25641,4092.051282,4121.538461,4130.897436,4147.564102,4163.974359,4144.615384,4156.538461,4177.435897,4159.102564,4156.538461,4126.794872
4188.717949,4170.25641,4173.205128,4104.230769,4144.615384,4155.769231,4169.871795,4174.102564,4150,4168.205128,4187.948718,4164.615384,4165.51282,4129.615384
4199.615384,4179.102564,4185.769231,4116.025641,4159.230769,4158.076923,4173.333333,4179.102564,4161.025641,4181.410256,4200.51282,4179.487179,4173.076923,4129.871795
4204.230769,4183.846154,4197.435897,4120.769231,4163.461538,4157.948718,4173.846154,4180.51282,4163.205128,4186.923077,4208.333333,4194.487179,4183.076923,4130.51282
4190.25641,4174.74359,4181.666667,4108.461538,4151.410256,4149.358974,4160.25641,4163.205128,4148.076923,4173.076923,4195.128205,4183.589743,4172.948718,4132.179487
4163.846154,4157.820513,4151.410256,4091.410256,4135.25641,4129.871795,4132.564102,4140,4135,4150.384615,4170.769231,4154.487179,4146.923077,4130.128205
4162.435897,4162.820513,4156.923077,4100.641025,4146.794872,4143.205128,4143.333333,4152.051282,4143.461538,4158.589743,4173.205128,4154.615384,4147.692307,4127.948718
4170.384615,4167.179487,4173.974359,4114.615384,4156.410256,4156.025641,4162.051282,4165.769231,4150,4173.717949,4184.102564,4168.846154,4160.128205,4128.461538
4165.128205,4159.102564,4169.74359,4110.641025,4144.871795,4137.307692,4147.564102,4155.25641,4144.102564,4166.025641,4182.564102,4164.871795,4159.74359,4131.538461
4172.564102,4169.615384,4178.205128,4118.846154,4149.74359,4140.25641,4153.076923,4162.820513,4151.153846,4173.461538,4199.358974,4170,4168.974359,4133.717948
4178.974359,4178.461538,4187.435897,4127.179487,4162.820513,4156.923077,4173.461538,4177.435897,4160.641025,4183.205128,4211.410256,4180,4171.794872,4129.871795
4152.179487,4154.230769,4158.333333,4106.153846,4143.846154,4140.128205,4156.282051,4155.25641,4142.435897,4150.897436,4178.461538,4155.769231,4143.205128,4125.25641
4135.384615,4140.384615,4137.307692,4090.76923,4121.538461,4123.846154,4137.051282,4133.461538,4122.692307,4117.307692,4151.153846,4135.384615,4123.333333,4127.051282
4146.794872,4153.205128,4146.153846,4095.641025,4129.102564,4133.717948,4142.820513,4139.102564,4124.230769,4119.358974,4153.461538,4144.358974,4127.820513,4128.974359
4134.358974,4137.820513,4131.666666,4077.179487,4125.51282,4128.461538,4128.717948,4128.076923,4117.948718,4112.564102,4135.51282,4129.487179,4117.051282,4128.846154
4116.923077,4118.461538,4114.230769,4057.692307,4113.076923,4120.384615,4119.743589,4116.153846,4108.846154,4102.435897,4118.589743,4111.282051,4110.384615,4130.51282
4140.897436,4146.538461,4140.128205,4080.897436,4135.128205,4134.871795,4145.51282,4143.076923,4131.538461,4129.871795,4147.307692,4142.307692,4138.589743,4128.333333
4169.74359,4178.076923,4171.923077,4104.743589,4159.871795,4144.102564,4161.538461,4173.333333,4161.410256,4172.948718,4180.25641,4181.153846,4166.410256,4125.769231
4162.564102,4166.923077,4168.846154,4094.358974,4145.897436,4128.076923,4143.076923,4162.820513,4156.410256,4180.641026,4178.205128,4175.897436,4162.179487,4128.205128
4147.051282,4149.358974,4151.794872,4078.717948,4127.692307,4116.153846,4129.615384,4141.025641,4138.461538,4160.769231,4167.692307,4153.076923,4147.179487,4131.153846
4148.076923,4152.307692,4148.461538,4075.641025,4131.794872,4126.025641,4137.692307,4145.128205,4141.025641,4155.769231,4168.974359,4150,4147.307692,4129.487179
4135.384615,4143.205128,4136.923077,4059.358974,4121.153846,4118.205128,4121.538461,4136.923077,4137.692307,4148.846154,4152.564102,4140.769231,4138.717949,4126.025641
4139.74359,4152.179487,4140,4064.487179,4124.102564,4116.538461,4118.589743,4137.179487,4139.74359,4159.487179,4158.974359,4148.205128,4146.282051,4127.179487
4176.794872,4188.205128,4171.794872,4097.307692,4162.051282,4141.410256,4153.717949,4167.435897,4161.153846,4194.871795,4202.307692,4182.948718,4176.923077,4129.487179
4175.51282,4183.974359,4171.666667,4087.179487,4162.948718,4138.589743,4153.974359,4161.538461,4152.179487,4178.461538,4191.410256,4174.487179,4166.666666,4129.358974
4149.871795,4156.025641,4151.923077,4057.179487,4134.230769,4125.51282,4137.179487,4140.641025,4132.179487,4135.897436,4148.846154,4145.897436,4141.153846,4129.102564
4158.076923,4155.384615,4159.871795,4060.897435,4135.51282,4139.871795,4152.820513,4160.128205,4147.820513,4146.025641,4155.384615,4155.25641,4150.25641,4127.948718
4165.769231,4159.615384,4166.923077,4064.871794,4144.102564,4146.794872,4162.051282,4169.358974,4156.923077,4161.923077,4163.205128,4162.435897,4153.589743,4128.076923
4163.461538,4160.769231,4168.974359,4061.410256,4144.487179,4143.589743,4157.948718,4159.230769,4147.564102,4149.615384,4152.564102,4161.025641,4146.025641,4130.128205
4164.102564,4161.410256,4175.25641,4058.333333,4140.384615,4141.410256,4156.923077,4159.615384,4144.358974,4139.230769,4156.923077,4172.179487,4146.923077,4130.25641
4147.564102,4144.487179,4161.282051,4037.692307,4121.410256,4121.282051,4137.435897,4146.666666,4137.051282,4128.076923,4145.769231,4164.871795,4138.974359,4128.846154
4144.102564,4143.333333,4157.820513,4031.538461,4122.692307,4120.641025,4135.384615,4141.666666,4137.179487,4135.25641,4134.871795,4158.589743,4144.102564,4130.128205
4166.923077,4169.487179,4182.692308,4050.641025,4149.615384,4148.333333,4162.564102,4167.179487,4158.333333,4169.74359,4167.307692,4177.307692,4169.487179,4132.564102
4167.179487,4176.794872,4187.564102,4047.307692,4151.794872,4146.282051,4156.923077,4172.948718,4163.846154,4182.051282,4192.307692,4179.487179,4172.820513,4131.025641
4137.564102,4152.948718,4157.564102,4018.717948,4126.794872,4118.076923,4119.743589,4139.615384,4139.358974,4156.153846,4168.846154,4154.871795,4150,4130.897436
4130.769231,4141.666666,4144.74359,4007.692307,4122.435897,4114.230769,4113.333333,4126.538461,4133.461538,4147.307692,4155,4148.333333,4145,4133.846154
4156.794872,4166.538461,4167.051282,4020.76923,4146.794872,4142.051282,4146.666666,4153.974359,4158.205128,4176.282051,4182.307692,4166.282051,4165.384615,4131.410256
4164.74359,4179.74359,4174.74359,4022.692307,4155.384615,4156.923077,4159.102564,4160.25641,4158.461538,4180.128205,4190.769231,4168.461538,4166.025641,4127.948718
4153.333333,4167.692307,4162.564102,4012.564102,4143.589743,4139.615384,4137.692307,4140.25641,4138.333333,4159.230769,4171.410256,4159.74359,4152.948718,4129.743589
4153.205128,4163.205128,4162.948718,4008.205128,4138.846154,4125.51282,4132.179487,4145.384615,4145.51282,4159.230769,4167.179487,4161.666666,4156.153846,4129.230769
4148.974359,4159.871795,4158.461538,3999.871794,4134.871795,4131.025641,4142.692307,4153.846154,4151.923077,4151.025641,4157.179487,4147.948718,4147.564102,4125.641025
4144.230769,4159.358974,4153.205128,3997.692307,4133.333333,4143.589743,4147.948718,4145.51282,4138.974359,4133.589743,4145.384615,4134.615384,4136.025641,4128.076923
4161.923077,4174.358974,4171.410256,4013.076923,4150.25641,4148.717949,4156.025641,4158.205128,4146.282051,4151.153846,4163.974359,4155.128205,4157.307692,4132.692307
4146.666666,4151.794872,4151.923077,3994.871794,4138.333333,4132.692307,4146.282051,4155.897436,4146.153846,4145.384615,4153.333333,4142.564102,4148.846154,4132.179487
4107.051282,4116.282051,4109.615384,3959.230769,4107.564102,4118.846154,4126.025641,4128.333333,4123.333333,4105.897436,4110.384615,4099.871795,4108.717948,4129.871795
4137.179487,4156.538461,4143.461538,3990.25641,4136.282051,4145.897436,4148.717949,4153.205128,4141.025641,4133.717948,4135.769231,4127.179487,4133.205128,4128.589743
4176.153846,4195.897436,4179.102564,4023.333333,4164.74359,4168.205128,4174.102564,4184.102564,4168.076923,4175.25641,4172.051282,4162.948718,4167.051282,4127.564102
4149.230769,4163.846154,4141.153846,3993.333333,4134.615384,4146.153846,4148.589743,4151.025641,4142.307692,4140.384615,4140,4132.948718,4137.435897,4126.923077
4133.717948,4149.358974,4125.51282,3983.076923,4121.538461,4129.615384,4129.487179,4131.025641,4123.461538,4116.538461,4133.846154,4122.820513,4123.205128,4128.717948
4171.794872,4186.025641,4170,4026.025641,4155,4152.692307,4162.051282,4174.230769,4157.179487,4169.74359,4188.717949,4165.384615,4165.51282,4132.307692
4180.897436,4187.179487,4181.538461,4035.51282,4160.384615,4167.692307,4181.794872,4194.230769,4173.846154,4195.769231,4194.615384,4168.589743,4176.794872,4129.871795
4132.948718,4141.153846,4140.51282,4001.153846,4116.538461,4130.51282,4136.410256,4147.435897,4135.769231,4140.641025,4139.358974,4124.102564,4130.25641,4126.282051
4117.820513,4133.076923,4129.358974,4011.282051,4100.641025,4103.333333,4106.410256,4123.333333,4117.179487,4114.102564,4125.641025,4119.358974,4116.666666,4130
4151.410256,4163.717949,4153.974359,4059.487179,4130.641025,4127.820513,4135.25641,4151.025641,4140.769231,4146.410256,4153.205128,4152.692307,4148.205128,4132.179487
4162.564102,4171.538461,4160.51282,4088.589743,4146.923077,4143.974359,4153.589743,4162.564102,4149.871795,4157.051282,4160,4166.282051,4157.692307,4129.358974
4145,4160.25641,4151.282051,4108.717948,4137.564102,4134.487179,4143.461538,4150,4137.307692,4139.358974,4151.153846,4159.230769,4142.435897,4130.384615
4145.897436,4170.128205,4155.641025,4139.871795,4142.179487,4138.205128,4146.025641,4153.205128,4136.025641,4138.974359,4155.128205,4161.794872,4143.717949,4131.538461
4147.564102,4176.666667,4152.179487,4157.307692,4145.128205,4141.794872,4145.384615,4154.358974,4136.153846,4136.410256,4155.128205,4156.923077,4146.153846,4128.846154
4122.435897,4157.948718,4123.974359,4157.179487,4125.51282,4129.743589,4129.871795,4137.948718,4125.897436,4117.692307,4135.128205,4127.820513,4130.641025,4129.230769
4122.435897,4160.128205,4120.128205,4174.74359,4129.230769,4138.076923,4139.487179,4146.410256,4134.102564,4128.589743,4135.51282,4125.641025,4136.410256,4130.769231
4132.307692,4165.25641,4127.307692,4180.897436,4128.205128,4131.794872,4131.923077,4145.25641,4135.128205,4132.179487,4141.794872,4137.307692,4143.205128,4129.487179
4134.871795,4162.051282,4129.743589,4181.410256,4113.205128,4116.666666,4116.282051,4132.307692,4125.897436,4122.564102,4144.358974,4141.153846,4145.25641,4131.025641
4173.333333,4196.666667,4166.153846,4220.769231,4143.461538,4151.025641,4157.051282,4169.102564,4152.692307,4165.128205,4182.692308,4177.307692,4178.205128,4133.717948
4190,4214.230769,4180.25641,4238.076923,4164.74359,4159.74359,4166.923077,4182.179487,4165.769231,4188.846154,4204.871795,4196.923077,4185.641026,4129.487179
4141.794872,4168.461538,4135.641025,4201.666667,4122.692307,4115,4115.128205,4127.948718,4126.282051,4134.615384,4163.846154,4154.230769,4141.666666,4127.051282
4135.769231,4158.974359,4130.51282,4200.51282,4114.102564,4120.51282,4123.076923,4124.487179,4119.230769,4118.461538,4149.871795,4148.333333,4141.794872,4130
4181.923077,4194.487179,4168.974359,4228.846154,4152.948718,4156.282051,4165.51282,4168.333333,4153.461538,4159.487179,4182.307692,4191.794872,4177.307692,4128.974359
4177.435897,4187.435897,4162.948718,4220.641026,4151.538461,4145.128205,4148.205128,4154.358974,4148.846154,4153.589743,4178.461538,4186.282051,4164.487179,4128.974359
4166.153846,4182.564102,4155.641025,4222.307692,4149.230769,4145.51282,4144.615384,4146.538461,4141.153846,4143.846154,4173.076923,4173.589743,4158.974359,4130.384615
4164.487179,4183.205128,4154.230769,4220.25641,4151.410256,4151.794872,4149.74359,4156.153846,4142.435897,4145.769231,4172.564102,4174.102564,4160.641025,4126.538461
4138.461538,4152.564102,4127.564102,4187.435897,4122.692307,4125.384615,4119.743589,4126.794872,4120,4116.923077,4145.641025,4153.205128,4133.846154,4126.923077
4157.692307,4164.230769,4146.153846,4205.25641,4135.897436,4139.615384,4139.74359,4140.128205,4131.794872,4135.769231,4164.487179,4173.076923,4152.948718,4132.948718
4187.692308,4194.102564,4176.410256,4239.358974,4165.128205,4161.794872,4167.564102,4177.820513,4164.74359,4180.128205,4198.333333,4202.820513,4185.128205,4132.051282
4157.435897,4167.051282,4149.871795,4215.128205,4137.307692,4131.153846,4134.743589,4153.846154,4150.25641,4161.410256,4175.51282,4176.794872,4160.51282,4128.589743
4142.051282,4151.282051,4138.461538,4199.871795,4120.384615,4118.974359,4127.564102,4136.282051,4133.333333,4145,4165.25641,4161.538461,4148.461538,4132.820513
4173.589743,4182.564102,4170.51282,4224.102564,4153.846154,4150.128205,4165.384615,4169.102564,4153.974359,4179.487179,4201.025641,4189.871795,4178.589743,4131.538461
4173.717949,4186.153846,4168.076923,4222.435897,4158.333333,4154.74359,4161.666666,4167.435897,4153.589743,4178.461538,4202.820513,4189.487179,4175.128205,4126.410256
4152.692307,4170.25641,4141.025641,4204.487179,4136.538461,4138.974359,4143.717949,4142.051282,4135.897436,4144.230769,4178.717949,4165.384615,4152.948718,4130.769231
4153.846154,4173.333333,4137.307692,4202.692308,4136.923077,4135.51282,4150.769231,4148.333333,4139.74359,4142.179487,4176.666667,4162.692307,4155.897436,4133.974359
4140,4162.948718,4124.743589,4189.74359,4129.487179,4125.897436,4138.461538,4142.692307,4129.358974,4131.538461,4161.923077,4147.435897,4146.923077,4129.487179
4122.820513,4147.820513,4108.717948,4175.384615,4116.538461,4119.230769,4122.564102,4126.794872,4113.461538,4108.205128,4140.641025,4126.794872,4133.974359,4128.205128
4139.102564,4157.564102,4122.820513,4185.128205,4125.897436,4125.897436,4133.974359,4140.51282,4131.794872,4120.641025,4151.666666,4138.974359,4146.538461,4130.51282
4167.435897,4179.230769,4147.564102,4206.282051,4143.846154,4135.769231,4153.589743,4161.923077,4152.692307,4151.923077,4179.487179,4167.948718,4167.692307,4129.358974
4171.923077,4187.948718,4152.820513,4215.769231,4153.076923,4145,4161.410256,4163.205128,4148.076923,4160.51282,4190.769231,4175.128205,4171.538461,4129.487179
4156.666666,4178.717949,4138.974359,4210.897436,4148.076923,4146.282051,4157.692307,4158.205128,4145.769231,4151.923077,4179.230769,4157.692307,4158.076923,4133.717948
4145,4161.025641,4125.769231,4201.410256,4131.282051,4131.153846,4142.051282,4148.205128,4144.615384,4143.076923,4167.179487,4145.384615,4148.717949,4132.820513
